label,trait
Microphysogobio_elongatus,1
Microphysogobio_longidorsalis,1
Micropterus_cataractae,1
Micropterus_coosae,1
Micropterus_dolomieu,1
Micropterus_floridanus,1
Micropterus_notius,1
Micropterus_punctulatus,1
Micropterus_salmoides,1
Micropterus_treculii,1
Microrasbora_rubescens,0
Microstomus_kitt,0
Minytrema_melanops,0
Misgurnus_anguillicaudatus,0
Misgurnus_nikolskyi,0
Moapa_coriacea,1
Mola_mola,0
Molva_dypterygia,0
Molva_molva,0
Monacanthus_chinensis,0
Monacanthus_ciliatus,0
Monopterus_albus,0
Monotaxis_grandoculis,0
Moolgarda_cunnesius,0
Mora_moro,0
Mormyrops_anguilloides,0
Morone_saxatilis,0
Mugil_cephalus,0
Mullus_surmuletus,0
Muraena_augusti,0
Muraena_helena,0
Muraena_melanotis,0
Muraena_robusta,0
Muraenoclinus_dorsalis,0
Myaka_myaka,0
Mycteroperca_fusca,0
Mycteroperca_rubra,0
Mylocheilus_caurinus,1
Mylopharodon_conocephalus,1
Mylopharyngodon_piceus,1
Myoxocephalus_quadricornis,1
Myoxocephalus_scorpius,0
Myripristis_berndti,0
Myripristis_violacea,0
Myxocyprinus_asiaticus,0
Nannosalarias_nativitatis,0
Nannostomus_beckfordi,1
Naso_brevirostris,0
Naso_elegans,0
Naso_lituratus,0
Naso_unicornis,0
Naso_vlamingii,0
Nemadactylus_macropterus,0
Nemadactylus_monodactylus,0
Nemateleotris_magnifica,0
Nematolebias_whitei,0
Neobola_bottegoi,0
Neobythites_sivicola,0
Neochanna_burrowsius,1
Neoclinus_blanchardi,0
Neocyttus_helgae,0
Neofundulus_paraguayensis,0
Neolamprologus_brichardi,0
Neolamprologus_buescheri,0
Neolamprologus_fasciatus,0
Neolamprologus_furcifer,0
Neolamprologus_leleupi,0
Neolamprologus_mondabu,0
Neolamprologus_obscurus,0
Neolamprologus_sexfasciatus,0
Neolamprologus_tetracanthus,0
Neolamprologus_tretocephalus,0
Neolamprologus_variostigma,0
Neolamprologus_ventralis,0
Neomerinthe_hemingwayi,0
Neoniphon_argenteus,1
Neoniphon_aurolineatus,0
Neoniphon_sammara,1
Neopagetopsis_ionah,0
Neopomacentrus_bankieri,0
Neosalanx_anderssoni,1
Nerophis_lumbriciformis,0
Nes_longus,0
Nimbochromis_fuscotaeniatus,0
Niphon_spinosus,0
Nipponocypris_sieboldii,1
Nipponocypris_temminckii,1
Nocomis_asper,1
Nocomis_biguttatus,1
Nocomis_effusus,1
Nocomis_leptocephalus,1
Nocomis_micropogon,1
Nocomis_raneyi,1
Notacanthus_bonaparte,0
Notemigonus_crysoleucas,1
Nothobranchius_orthonotus,0
Notolepis_coatsi,0
Notothenia_angustata,0
Notothenia_coriiceps,0
Notothenia_neglecta,0
Notropis_atherinoides,1
Notropis_baileyi,1
Notropis_blennius,1
Notropis_boucardi,1
Notropis_calientis,1
Notropis_chiliticus,1
Notropis_chlorocephalus,1
Notropis_chrosomus,1
Notropis_imeldae,1
Notropis_leuciodus,1
Notropis_longirostris,1
Notropis_lutipinnis,1
Notropis_moralesi,1
Notropis_nubilus,1
Notropis_petersoni,1
Notropis_rubellus,1
Notropis_rubricroceus,1
Notropis_spectrunculus,1
Notropis_texanus,1
Notropis_volucellus,1
Oblada_melanura,0
Ochetobius_elongatus,1
Odax_pullus,0
Odontanthias_chrysostictus,0
Odonus_niger,0
Omegophora_armilla,0
Omobranchus_anolius,0
Omobranchus_obliquus,0
Oncorhynchus_clarkii,0
Oncorhynchus_gorbuscha,0
Oncorhynchus_keta,0
Oncorhynchus_kisutch,0
Oncorhynchus_mykiss,0
Oncorhynchus_nerka,0
Oncorhynchus_tshawytscha,0
Onigocia_bimaculata,0
Onychostoma_barbatulum,0
Onychostoma_ovale,0
Ophioblennius_macclurei,0
Ophioblennius_steindachneri,0
Ophiocara_porocephala,0
Ophiogobius_jenynsi,0
Ophisurus_macrorhynchos,0
Ophthalmolebias_bokermanni,0
Ophthalmolebias_constanciae,0
Ophthalmotilapia_nasuta,0
Ophthalmotilapia_ventralis,0
Oplopomus_oplopomus,0
Opsanus_pardus,0
Opsaridium_boweni,0
Opsaridium_peringueyi,0
Opsaridium_ubangiense,0
Opsariichthys_bidens,1
Opsariichthys_evolans,1
Opsariichthys_pachycephalus,1
Opsariichthys_uncirostris,1
Opsarius_koratensis,0
Opsarius_pulchellus,0
Oregonichthys_crameri,1
Oreichthys_cosuatis,0
Oreochromis_niloticus,0
Oreonectes_platycephalus,0
Orthodon_microlepidotus,1
Oryzias_latipes,0
Osmerus_eperlanus,1
Osteochilus_lini,0
Osteochilus_microcephalus,0
Osteochilus_salsburyi,0
Osteochilus_vittatus,0
Osteochilus_waandersii,0
Osteoglossum_bicirrhosum,0
Ostorhinchus_fasciatus,0
Ostracion_cubicus,0
Ostracion_meleagris,0
Ostracion_rhinorhynchos,0
Ostracion_solorensis,0
Ostracion_whitleyi,0
Otopharynx_brooksi,0
Otopharynx_heterodon,0
Oxygaster_anomalura,1
Oxymonacanthus_longirostris,0
Pachypanchax_omalonotus,0
Pachypanchax_playfairii,0
Pachypanchax_sakaramyi,0
Pachystomias_microdon,1
Pagellus_acarne,0
Pagellus_bellottii,0
Pagellus_bogaraveo,0
Pagellus_erythrinus,0
Pagetopsis_macropterus,0
Pagetopsis_maculatus,0
Pagothenia_borchgrevinki,0
Pagrus_auriga,0
Pagrus_caeruleostictus,0
Pagrus_pagrus,0
Pallidochromis_tokolosh,0
Pamphorichthys_araguaiensis,0
Pamphorichthys_hasemani,0
Pamphorichthys_hollandi,0
Pamphorichthys_minor,0
Pamphorichthys_scalpridens,0
Pampus_argenteus,0
Pangasianodon_hypophthalmus,1
Pangio_oblonga,0
Parablennius_cornutus,0
Parablennius_gattorugine,0
Parablennius_intermedius,0
Parablennius_marmoreus,0
Parablennius_parvicornis,0
Parablennius_pilicornis,0
Parablennius_rouxi,0
Parablennius_sanguinolentus,0
Parablennius_tasmanianus,0
Parablennius_tentacularis,0
Parablennius_yatabei,0
Parablennius_zvonimiri,0
Parabotia_banarescui,0
Parabotia_bimaculata,0
Parabotia_lijiangensis,0
Parabramis_pekinensis,1
Paracanthurus_hepatus,0
Parachaenichthys_charcoti,0
Parachaenichthys_georgianus,0
Paracheirodon_innesi,1
Parachela_maculicauda,1
Parachela_oxygastroides,1
Parachela_siamensis,1
Parachela_williaminae,1
Paracirrhites_forsteri,0
Paracirrhites_hemistictus,0
Paraclinus_integripinnis,0
Paraclinus_marmoratus,0
Paraclinus_mexicanus,0
Paraclinus_sini,0
Paracottus_knerii,1
Paracrossochilus_vittatus,0
Paracyprichromis_brieni,0
Paracyprichromis_nigripinnis,0
Paradiplospinus_antarcticus,0
Paragobiodon_modestus,0
Parahollardia_lineata,0
Parailia_pellucida,1
Parakneria_cameronensis,0
Paralaubuca_barroni,1
Paralaubuca_riveroi,1
Paralaubuca_typus,1
Paralichthys_dentatus,0
Paralichthys_olivaceus,0
Paraluteres_prionurus,0
Parambassis_ranga,0
Parambassis_wolffii,0
Paramonacanthus_choirocephalus,0
Paranotothenia_magellanica,0
Parapercis_clathrata,0
Paraplagusia_japonica,0
Parapristipoma_octolineatum,0
Parasinilabeo_assimilis,0
Parastromateus_niger,0
Pareuchiloglanis_gracilicaudata,1
Parma_oligolepis,0
Patagonotothen_guntheri,0
Patagonotothen_ramsayi,0
Patagonotothen_tessellata,0
Pavoclinus_graminis,0
Pavoclinus_profundus,0
Pectenocypris_korthausae,0
Pegusa_cadenati,0
Pegusa_lascaris,0
Pelagocephalus_marki,0
Pelasgus_prespensis,1
Pelates_quadrilineatus,0
Pelecus_cultratus,1
Pempheris_schwenkii,0
Pentanemus_quinquarius,0
Perca_fluviatilis,1
Percopsis_omiscomaycus,1
Percopsis_transmontana,1
Periophthalmus_barbarus,0
Perissodus_microlepis,0
Pervagor_janthinosoma,0
Pervagor_melanocephalus,0
Pervagor_nigrolineatus,0
Pethia_conchonius,0
Pethia_erythromycter,0
Pethia_gelius,0
Pethia_manipurensis,0
Pethia_nigrofasciata,0
Pethia_padamya,0
Pethia_phutunio,0
Pethia_shalynius,0
Pethia_stoliczkana,0
Pethia_tiantian,0
Pethia_ticto,0
Petroscirtes_mitratus,0
Phenacobius_catostomus,1
Phenacogrammus_interruptus,1
Pholis_gunnellus,0
Phoxinellus_alepidotus,1
Phoxinellus_dalmaticus,1
Phoxinellus_pseudalepidotus,1
Phoxinus_phoxinus,1
Phreatichthys_andruzzii,0
Phycis_blennoides,0
Phycis_phycis,0
Pituna_poranga,0
Placidochromis_milomo,0
Placocheilus_cryptonemus,0
Plagiognathops_microlepis,1
Plagiotremus_azaleus,0
Plagiotremus_rhinorhynchos,0
Plagiotremus_tapeinosoma,0
Plagopterus_argentissimus,1
Platichthys_flesus,1
Platygillellus_rubrocinctus,0
Platygobio_gracilis,1
Plecodus_elaviae,0
Plecodus_multidentatus,0
Plecodus_paradoxus,0
Plecodus_straeleni,0
Plectorhinchus_mediterraneus,0
Plectroglyphidodon_dickii,0
Pleuragramma_antarctica,0
Pleuronectes_platessa,0
Poecilia_caucana,0
Poecilia_latipunctata,0
Poecilia_parae,0
Poecilia_reticulata,0
Poecilia_vivipara,0
Poecilia_wingei,0
Poecilopsetta_beanii,0
Poecilopsetta_plinthus,0
Pogonichthys_macrolepidotus,1
Pogonophryne_scotti,0
Pollachius_pollachius,0
Pollachius_virens,0
Pollichthys_mauli,0
Polydactylus_sextarius,0
Polyipnus_asteroides,0
Polyipnus_stereope,0
Polymixia_japonica,0
Polymixia_nobilis,0
Polyodon_spathula,1
Polyprion_americanus,0
Polyprion_oxygeneios,0
Polyspina_piosae,0
Pomacanthus_maculosus,0
Pomacentrus_amboinensis,0
Pomacentrus_pavo,0
Pomadasys_incisus,0
Pomadasys_perotaei,0
Pomatomus_saltatrix,0
Pomatoschistus_lozanoi,0
Pomatoschistus_microps,1
Pomatoschistus_minutus,0
Pomatoschistus_pictus,0
Pomoxis_annularis,1
Pomoxis_nigromaculatus,1
Ponticola_cephalargoides,0
Pontinus_kuhlii,0
Pontinus_longispinis,0
Praealticus_caesius,0
Praealticus_labrovittatus,0
Praealticus_margaritatus,0
Praealticus_striatus,0
Praealticus_tanegasimae,0
Priacanthus_arenatus,0
Priacanthus_hamrur,0
Priolepis_cincta,0
Priolepis_eugenius,0
Priolepis_hipoliti,0
Prionodraco_evansii,0
Prionurus_biafraensis,0
Prionurus_laticlavius,0
Prionurus_maculatus,0
Procottus_jeittelesii,0
Protemblemaria_bicirrus,0
Proterorhinus_semilunaris,1
Protogobius_attiti,0
Protomelas_similis,0
Protosalanx_chinensis,1
Prototroctes_maraena,1
Psammogobius_biocellatus,0
Psenopsis_anomala,0
Pseudaphritis_urvillii,1
Pseudaspius_leptocephalus,1
Pseudecheneis_sulcata,1
Pseudexostoma_yunnanense,1
Pseudobagrus_tokiensis,1
Pseudobalistes_flavimarginatus,0
Pseudobalistes_fuscus,0
Pseudobalistes_naufragium,0
Pseudocaranx_dentex,0
Pseudochaenichthys_georgianus,0
Pseudocrossocheilus_bamaensis,0
Pseudocrossocheilus_liuchengensis,0
Pseudocrossocheilus_longibullus,0
Pseudocrossocheilus_nigrovittatus,0
Pseudocrossocheilus_papillolabrus,0
Pseudocrossocheilus_tridentis,0
Pseudogastromyzon_cheni,0
Pseudogastromyzon_fangi,0
Pseudogobio_esocinus,1
Pseudogobio_guilinensis,1
Pseudogobio_vaillanti,1
Pseudogyrinocheilus_prochilus,0
Pseudohemiculter_dispar,1
Pseudolaubuca_engraulis,1
Pseudomonacanthus_macrurus,0
Pseudomonacanthus_peroni,0
Pseudophycis_bachus,0
Pseudorasbora_parva,0
Pseudorasbora_pumila,1
Pseudorhombus_oligodon,0
Pseudotolithus_elongatus,0
Pseudotolithus_senegalensis,0
Pseudotolithus_senegallus,0
Pseudotolithus_typus,0
Pseudotriacanthus_strigilifer,0
Psilodraco_breviceps,0
Psilorhynchus_homaloptera,0
Psilorhynchus_sucatio,0
Ptereleotris_microlepis,0
Ptereleotris_monoptera,0
Ptereleotris_zebra,0
Pterocaesio_digramma,0
Pterois_antennata,0
Pterolebias_longipinnis,0
Pteronotropis_hypselopterus,1
Pterycombus_brama,0
Ptychidio_jordani,0
Ptychocheilus_grandis,1
Ptychocheilus_lucius,1
Ptychocheilus_oregonensis,1
Ptychocheilus_umpquae,1
Pungtungia_herzi,0
Pungu_maclareni,0
Puntius_bimaculatus,0
Puntius_chalakkudiensis,0
Puntius_sophore,0
Puntius_titteya,0
Puntius_vittatus,0
Qianlabeo_striatus,0
Rachycentron_canadum,0
Racovitzia_glacialis,0
Raiamas_batesii,0
Raiamas_bola,0
Raiamas_buchholzi,0
Raiamas_christyi,0
Raiamas_guttatus,0
Raiamas_salmolucius,0
Raiamas_senegalensis,0
Ranzania_laevis,0
Rasbora_argyrotaenia,0
Rasbora_aurotaenia,0
Rasbora_bankanensis,0
Rasbora_borapetensis,0
Rasbora_cephalotaenia,0
Rasbora_daniconius,0
Rasbora_dusonensis,0
Rasbora_einthovenii,0
Rasbora_elegans,0
Rasbora_hobelmani,0
Rasbora_jacobsoni,0
Rasbora_kalochroma,0
Rasbora_kottelati,0
Rasbora_meinkeni,0
Rasbora_paviana,0
Rasbora_rubrodorsalis,0
Rasbora_steineri,0
Rasbora_sumatrana,0
Rasbora_trilineata,0
Rasbora_tubbi,0
Rasbora_vulgaris,0
Rasboroides_vaterifloris,0
Rasbosoma_spilocerca,0
Rastrineobola_argentea,0
Rectoris_posehensis,0
Regalecus_glesne,0
Reicheltia_halsteadi,0
Relictus_solitarius,1
Renova_oscari,0
Rhabdoblennius_nitidus,0
Rhamphichthys_marmoratus,1
Rhamphochromis_esox,0
Rhamphochromis_longiceps,0
Rhinecanthus_aculeatus,0
Rhinecanthus_assasi,0
Rhinecanthus_lunula,0
Rhinecanthus_rectangulus,0
Rhinecanthus_verrucosus,0
Rhinichthys_atratulus,1
Rhinichthys_cataractae,1
Rhinichthys_osculus,1
Rhinogobio_typus,1
Rhinogobiops_nicholsii,0
Rhinomuraena_quaesita,0
Rhyacichthys_guilberti,0
Rhynchocypris_percnurus,1
Richardsonius_balteatus,1
Richardsonius_egregius,1
Risor_ruber,0
Rivulus_cylindraceus,0
Rivulus_roloffi,0
Romanogobio_ciscaucasicus,1
Romanogobio_tanaiticus,1
Romanogobio_tenuicorpus,1
Ruanoho_whero,0
Rudarius_ercodes,0
Rutilus_rutilus,1
Ruvettus_pretiosus,0
Rypticus_saponaceus,0
Sagamichthys_abei,0
Salangichthys_microdon,1
Salaria_fluviatilis,0
Salaria_pavo,0
Salarias_alboguttatus,0
Salarias_fasciatus,0
Salmo_salar,1
Salmo_trutta,1
Samaris_cristatus,0
Samariscus_latus,0
Sarcocheilichthys_parvus,1
Sarcocheilichthys_soldatovi,1
Sarda_sarda,0
Sardina_pilchardus,0
Sardinella_aurita,0
Sardinella_maderensis,0
Sargocentron_diadema,0
Sargocentron_microstoma,0
Sargocentron_punctatissimum,0
Sargocentron_spiniferum,1
Sargocentron_tiere,1
Sargocentron_xantherythrum,0
Sarotherodon_caroli,0
Sarotherodon_galilaeus,0
Sarotherodon_linnellii,0
Sarotherodon_lohbergeri,0
Sarotherodon_melanotheron,0
Sarotherodon_steinbachi,0
Sarpa_salpa,0
Saurogobio_dabryi,1
Sawbwa_resplendens,0
Scardinius_erythrophthalmus,1
Scartella_caboverdiana,0
Scartella_cristata,0
Scartella_emarginata,0
Scarus_psittacus,0
Scatophagus_argus,0
Schedophilus_medusophagus,0
Schedophilus_ovalis,0
Schedophilus_velaini,0
Schistura_balteata,0
Schistura_savona,0
Schizothorax_waltoni,0
Sciaenochromis_fryeri,0
Scomber_colias,0
Scomber_japonicus,0
Scomber_scombrus,0
Scomberomorus_brasiliensis,0
Scomberomorus_cavalla,0
Scomberomorus_commerson,0
Scomberomorus_maculatus,0
Scomberomorus_regalis,0
Scophthalmus_maximus,0
Scophthalmus_rhombus,0
Scorpaena_elongata,0
Scorpaena_maderensis,0
Scorpaena_notata,0
Scorpaena_onaria,0
Scorpaena_porcus,0
Scorpaena_scrofa,0
Scorpaenodes_guamensis,0
Scorpaenodes_minor,0
Scorpaenopsis_diabolus,0
Scorpaenopsis_macrochir,0
Scorpaenopsis_possi,0
Scriptaphyosemion_banforense,0
Scriptaphyosemion_guignardi,0
Sebastes_alutus,0
Sebastes_auriculatus,0
Sebastes_aurora,0
Sebastes_brevispinis,0
Sebastes_carnatus,0
Sebastes_caurinus,0
Sebastes_chlorostictus,0
Sebastes_chrysomelas,0
Sebastes_ciliatus,0
Sebastes_constellatus,0
Sebastes_diploproa,0
Sebastes_elongatus,0
Sebastes_entomelas,0
Sebastes_flavidus,0
Sebastes_hopkinsi,0
Sebastes_maliger,0
Sebastes_melanops,0
Sebastes_melanostomus,0
Sebastes_miniatus,0
Sebastes_mystinus,0
Sebastes_nebulosus,0
Sebastes_nigrocinctus,0
Sebastes_ovalis,0
Sebastes_paucispinis,0
Sebastes_pinniger,0
Sebastes_proriger,0
Sebastes_ruberrimus,0
Sebastes_rubrivinctus,0
Sebastes_semicinctus,0
Sebastes_serranoides,0
Sebastes_umbrosus,0
Sebastes_viviparus,0
Sebastolobus_altivelis,0
Securicula_gora,0
Selar_crumenophthalmus,0
Selene_dorsalis,0
Selenotoca_multifasciata,0
Semaprochilodus_insignis,1
Semilabeo_notabilis,0
Semilabeo_obscurus,0
Semotilus_atromaculatus,1
Seriola_carpenteri,0
Seriola_dumerili,0
Seriola_fasciata,0
Seriola_rivoliana,0
Seriolella_brama,0
Serranus_accraensis,0
Serranus_atricauda,0
Serranus_cabrilla,0
Serranus_hepatus,0
Serranus_scriba,0
Sewellia_lineolata,0
Sicydium_plumieri,0
Sicydium_punctatum,0
Sicyopterus_lagocephalus,0
Sicyopterus_pugnans,0
Sicyopus_zosterophorus,0
Siganus_vulpinus,0
Sigmops_bathyphilus,0
Signigobius_biocellatus,0
Sillago_sihama,0
Silurus_meridionalis,1
Sinibotia_robusta,0
Sinibotia_superciliaris,0
Sinibrama_macrops,1
Sinocrossocheilus_megalophthalmus,0
Sinocyclocheilus_anophthalmus,0
Sinocyclocheilus_furcodorsalis,0
Sinocyclocheilus_grahami,0
Sinocyclocheilus_jii,0
Sinocyclocheilus_jiuxuensis,0
Sinocyclocheilus_macrolepis,0
Sinocyclocheilus_macrophthalmus,0
Sinocyclocheilus_maculatus,0
Sinocyclocheilus_microphthalmus,0
Sinocyclocheilus_purpureus,0
Sinocyclocheilus_qiubeiensis,0
Sinocyclocheilus_rhinocerous,0
Sinocyclocheilus_tingi,0
Sinocyclocheilus_xunlensis,0
Sinocyclocheilus_yangzongensis,0
Sinocyclocheilus_yimenensis,0
Siphateles_alvordensis,1
Siphateles_bicolor,1
Siphateles_boraxobius,1
Smilosicyopus_chloe,0
Smilosicyopus_sasali,0
Solea_aegyptiaca,0
Solea_senegalensis,0
Solea_solea,0
Sparisoma_cretense,0
Sparisoma_rubripinne,0
Sparus_aurata,0
Spathodus_erythrodon,0
Speoplatyrhinus_poulsoni,1
Sphaeramia_nematoptera,0
Sphoeroides_annulatus,0
Sphoeroides_dorsalis,0
Sphoeroides_lispus,0
Sphoeroides_lobatus,0
Sphoeroides_maculatus,0
Sphoeroides_nephelus,0
Sphoeroides_pachygaster,0
Sphoeroides_parvus,0
Sphoeroides_spengleri,0
Sphoeroides_testudineus,0
Sphyraena_argentea,0
Sphyraena_barracuda,0
Sphyraena_guachancho,0
Sphyraena_viridensis,0
Spicara_maena,0
Spicara_smaris,0
Spinachia_spinachia,0
Spinibarbus_hollandi,0
Spinibarbus_sinensis,0
Spondyliosoma_cantharus,0
Sprattus_sprattus,0
Squalidus_argentatus,1
Squalidus_wolterstorffi,1
Squaliobarbus_curriculus,1
Squalius_aradensis,1
Squalius_carolitertii,1
Squalius_cephalus,1
Squalius_pyrenaicus,1
Squalius_torgalensis,1
Starksia_atlantica,0
Starksia_fasciata,0
Starksia_galapagensis,0
Starksia_grammilaga,0
Starksia_lepicoelia,0
Starksia_nanodes,0
Starksia_ocellata,0
Starksia_posthon,0
Starksia_spinipenis,0
Stathmonotus_culebrai,0
Stathmonotus_lugubris,0
Stathmonotus_stahli,0
Steatocranus_casuarius,0
Stegastes_gascoynei,0
Stenobrachius_leucopsarus,0
Stephanolepis_auratus,0
Stephanolepis_cirrhifer,0
Stephanolepis_hispidus,0
Stereolepis_gigas,0
Stigmatopora_nigra,0
Stiphodon_atratus,0
Stiphodon_elegans,0
Stiphodon_hydoreibatus,0
Stiphodon_rubromaculatus,0
Stiphodon_rutilaureus,0
Stiphodon_sapphirinus,0
Stokellia_anisodon,1
Stomatepia_mariae,0
Stomatepia_mongo,0
Stomatepia_pindu,0
Stomias_atriventer,0
Stomias_gracilis,0
Stonogobiops_xanthorhinica,0
Strophidon_sathete,0
Sufflamen_albicaudatum,0
Sufflamen_bursa,0
Sufflamen_chrysopterum,0
Sufflamen_fraenatum,0
Sufflamen_verres,0
Syacium_micrurum,0
Symphurus_orientalis,0
Synagrops_bellus,0
Synanceia_verrucosa,0
Synapturichthys_kleinii,0
Syncrossus_beauforti,0
Syngnathus_acus,0
Syngnathus_typhle,0
Synodus_foetens,0
Synodus_saurus,0
Systomus_orphoides,0
Tahuantinsuyoa_macantzatza,0
Takifugu_niphobles,0
Takifugu_ocellatus,0
Takifugu_pardalis,0
Takifugu_porphyreus,0
Takifugu_rubripes,0
Takifugu_stictonotus,0
Takifugu_xanthopterus,0
Talismania_longifilis,0
Tampichthys_catostomops,1
Tampichthys_erimyzonops,1
Tampichthys_ipni,1
Tampichthys_mandibularis,1
Tanakia_himantegus,1
Tanakia_limbata,1
Tanichthys_albonubes,1
Tanichthys_micagemmae,1
Taractichthys_longipinnis,0
Taurulus_bubalis,0
Telestes_croaticus,1
Telestes_fontinalis,1
Telestes_metohiensis,1
Telestes_souffia,1
Telmatochromis_dhonti,0
Telmatochromis_temporalis,0
Terranatos_dolichopterus,0
Tetractenos_glaber,0
Tetractenos_hamiltoni,0
Tetraodon_duboisi,0
Tetraodon_erythrotaenia,0
Tetraodon_lineatus,0
Tetraodon_mbu,0
Tetraodon_miurus,0
Tetraodon_palembangensis,0
Tetraodon_pustulatus,0
Tetraodon_suvattii,0
Tetrapturus_angustirostris,0
Tetrapturus_belone,0
Tetrapturus_georgii,0
Tetrapturus_pfluegeri,0
Tetrosomus_concatenatus,0
Tetrosomus_gibbosus,0
Tetrosomus_reipublicae,0
Thalassoma_pavo,0
Thamnaconus_modestus,0
Thunnus_alalunga,0
Thunnus_albacares,0
Thunnus_atlanticus,0
Thunnus_obesus,0
Thunnus_orientalis,0
Thunnus_thynnus,0
Thynnichthys_thynnoides,0
Tigrigobius_gemmatus,0
Tigrigobius_janssi,0
Tigrigobius_macrodon,0
Tigrigobius_multifasciatus,0
Tigrigobius_nesiotes,0
Tigrigobius_saucrus,0
Tinca_tinca,1
Tomicodon_humeralis,0
Tomicodon_myersi,0
Tomiyamichthys_lanceolatus,0
Tor_sinensis,0
Torquigener_altipinnis,0
Torquigener_flavimaculosus,0
Torquigener_hypselogeneion,0
Torquigener_pleurogramma,0
Torquigener_squamicauda,0
Toxabramis_houdemeri,1
Toxotes_chatareus,0
Toxotes_jaculatrix,0
Traccatichthys_pulcher,0
Trachinotus_ovatus,0
Trachinus_draco,0
Trachinus_radiatus,0
Trachurus_mediterraneus,0
Trachurus_murphyi,0
Trachurus_picturatus,0
Trachurus_trachurus,0
Trachyrincus_murrayi,0
Trematocara_macrostoma,0
Trematocara_unimaculatum,0
Trematomus_bernacchii,0
Trematomus_eulepidotus,0
Trematomus_hansoni,0
Trematomus_loennbergii,0
Trematomus_newnesi,0
Trematomus_pennellii,0
Trematomus_tokarevi,0
Triacanthodes_ethiops,0
Triacanthus_nieuhofii,0
Tribolodon_nakamurai,1
Trichiurus_lepturus,0
Trigla_lyra,0
Trigonectes_balzanii,0
Trigonectes_rubromarginatus,0
Trigonopoma_gracile,0
Trigonopoma_pauciperforatum,0
Trigonostigma_hengeli,0
Trigonostigma_heteromorpha,0
Trimma_caesiura,0
Trimma_flammeum,0
Trimmatom_eviotops,0
Trinectes_maculatus,0
Triodon_macropterus,0
Triplophysa_gundriseri,0
Triplophysa_rosa,0
Tripterygion_delaisi,0
Trisopterus_esmarkii,0
Trisopterus_luscus,0
Trisopterus_minutus,0
Trixiphichthys_weberi,0
Tuberoschistura_baenzigeri,0
Tydemania_navigatoris,0
Typhlichthys_subterraneus,1
Umbra_limi,1
Umbra_pygmaea,1
Umbrina_canariensis,0
Uranoscopus_albesca,0
Uranoscopus_scaber,0
Vaillantella_maassi,0
Valenciennea_longipinnis,0
Valenciennea_puellaris,0
Valenciennea_strigata,0
Vanacampus_margaritifer,0
Vanderhorstia_ornatissima,0
Vanmanenia_caldwelli,0
Vanmanenia_pingchowensis,0
Variabilichromis_moorii,0
Vomeridens_infuscipinnis,0
Xanthichthys_auromarginatus,0
Xanthichthys_lineopunctatus,0
Xanthichthys_mento,0
Xanthichthys_ringens,0
Xeneretmus_latifrons,0
Xenochromis_hecqui,0
Xenocypris_macrolepis,1
Xenomedea_rhodopyga,0
Xenotilapia_boulengeri,0
Xenotilapia_caudafasciata,0
Xenotilapia_flavipinnis,0
Xenotilapia_nigrolabiata,0
Xenotilapia_ochrogenys,0
Xenotilapia_sima,0
Xiphias_gladius,0
Xiphophorus_hellerii,0
Xiphophorus_malinche,0
Xyrichtys_novacula,0
Xystreurys_liolepis,0
Yaoshanicus_arcus,1
Yarrella_blackfordi,0
Yasuhikotakia_morleti,0
Yuriria_alta,1
Zacco_platypus,1
Zebrasoma_desjardinii,0
Zebrasoma_flavescens,0
Zebrasoma_scopas,0
Zebrasoma_velifer,0
Zenopsis_conchifer,0
Zeugopterus_punctatus,0
Zeus_faber,0
Zoarces_viviparus,1